metric_candidate_id,source_evidence_id,source_name,source_type,entity_type,entity_id,segment_id,company_id,stock_code,metric_name,metric_category,period,period_type,value,unit,currency,original_value_text,original_unit_text,table_id,page_no_or_section,calculation_method,is_estimate,is_reported,confidence,review_status,promote_to_metric_id,created_at,notes
metric_fina_indicator_002837_20240930_roe_dt_b95887a5,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20240930,unknown,12.6702,CNY,,12.6702,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_grossprofit_margin_95a35174,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20240930,unknown,31.7292,CNY,,31.7292,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_netprofit_margin_542a7093,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20240930,unknown,12.2523,CNY,,12.2523,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_ocfps_3a1c2dec,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20240930,unknown,0.2104,CNY,,0.2104,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240930_debt_to_assets_9eb793c4,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20240930,unknown,50.1617,CNY,,50.1617,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240630_roe_503b1615,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20240630,unknown,7.2332,CNY,,7.2332,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240630_roe_dt_f74aa0a3,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20240630,unknown,6.7532,CNY,,6.7532,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240630_grossprofit_margin_835fec34,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20240630,unknown,30.9865,CNY,,30.9865,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240630_netprofit_margin_f4393689,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20240630,unknown,10.7018,CNY,,10.7018,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240630_ocfps_265339bb,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20240630,unknown,-0.0617,CNY,,-0.0617,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240630_debt_to_assets_a632b5fa,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20240630,unknown,47.2182,CNY,,47.2182,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240331_roe_9fcd5a1c,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe,fina_indicator,20240331,unknown,2.4539,CNY,,2.4539,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240331_roe_dt_71c89d12,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,roe_dt,fina_indicator,20240331,unknown,2.1503,CNY,,2.1503,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240331_grossprofit_margin_dbe30cba,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,grossprofit_margin,fina_indicator,20240331,unknown,29.5065,CNY,,29.5065,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240331_netprofit_margin_2252b6bb,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,netprofit_margin,fina_indicator,20240331,unknown,8.2574,CNY,,8.2574,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240331_ocfps_92bcc735,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,ocfps,fina_indicator,20240331,unknown,0.0989,CNY,,0.0989,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
metric_fina_indicator_002837_20240331_debt_to_assets_58208777,ev_structured_financial_data_002837_20260701_875a4c,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,debt_to_assets,fina_indicator,20240331,unknown,47.0949,CNY,,47.0949,CNY,local_tushare_fixture_fina_indicator,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:21Z,Metric-only candidate generated from structured snapshot; api_params_hash=875a4c87c8399a566ee8e63f951f24a1757c01f76b1ac375bb4fd49d0c5f3784; not business exposure evidence.
